"Gene","Cluster","Cluster_Correlation","Is_Core_Gene"
"ENST00000655252.1|ENSG00000241860|chr1:167129-168165|-",1,0.967500191629919,TRUE
"ENST00000696615.1|ZBTB18|chr1:244054588-244055501|+",2,0.997521367177259,TRUE
"ENST00000622512.1|ZBTB18|chr1:244053788-244057472|+",2,0.999801904074597,TRUE
"ENST00000696617.1|ZBTB18|chr1:244053788-244057476|+",2,0.999856414836492,TRUE
"ENST00000638475.1|HNRNPU|chr1:244853939-244854503|-",2,0.981231657582701,TRUE
"ENST00000639824.1|HNRNPU|chr1:244853982-244854503|-",2,0.988585913262609,TRUE
"ENST00000476241.2|HNRNPU|chr1:244854198-244854503|-",2,0.978652531597343,TRUE
"ENST00000640001.1|HNRNPU|chr1:244854200-244855044|-",2,0.999994755655544,TRUE
"ENST00000640056.1|HNRNPU|chr1:244854206-244854503|-",2,0.97936722602128,TRUE
"ENST00000465881.2|HNRNPU|chr1:244858019-244858274|-",2,0.976787467061954,TRUE
"ENST00000366513.9|CNST|chr1:246665700-246668595|+",2,0.982407807585446,TRUE
"ENST00000470300.5|AHCTF1|chr1:246839098-246840998|-",2,0.999585754464515,TRUE
"ENST00000425108.1|AHCYP8|chr1:248721993-248722201|-",2,0.975132774269156,TRUE
"ENST00000272067.10|ACP1|chr2:277227-278283|+",2,0.986187489517332,TRUE
"ENST00000497508.1|TMEM18|chr2:669189-669675|-",2,0.991575999247302,TRUE
"ENST00000477202.1|TMEM18|chr2:669211-669675|-",2,0.991105600767312,TRUE
"ENST00000647755.1|MYT1L|chr2:1789113-1791262|-",2,0.982501247188257,TRUE
"ENST00000648627.1|MYT1L|chr2:1789131-1791262|-",2,0.984809675824113,TRUE
"ENST00000647618.1|MYT1L|chr2:1789147-1791262|-",2,0.982598491736598,TRUE
"ENST00000648478.1|MYT1L|chr2:1789160-1791262|-",2,0.985260089220627,TRUE
"ENST00000649092.2|MYT1L|chr2:1789169-1791262|-",2,0.983288713655965,TRUE
"ENST00000650593.1|MYT1L|chr2:1789180-1791262|-",2,0.98507826209519,TRUE
"ENST00000648753.2|MYT1L|chr2:1789257-1791262|-",2,0.988769957734054,TRUE
"ENST00000647687.2|MYT1L|chr2:1789286-1791262|-",2,0.987958685155869,TRUE
"ENST00000648665.2|MYT1L|chr2:1789339-1791262|-",2,0.992638111795623,TRUE
"ENST00000470954.3|MYT1L|chr2:1883877-1885494|-",2,0.999960842402139,TRUE
"ENST00000649810.1|MYT1L|chr2:1883919-1885494|-",2,0.99848948126433,TRUE
"ENST00000649641.2|MYT1L|chr2:1903080-1903294|-",2,0.540114260695575,FALSE
"ENST00000425776.1|ENSG00000236760|chr2:3131581-3132166|-",2,0.979443797419416,TRUE
"ENST00000659164.1|SILC1|chr2:5969330-5974234|+",2,0.976323638348401,TRUE
"ENST00000659985.1|SILC1|chr2:5968586-5974232|+",2,0.970402970128948,TRUE
"ENST00000670048.1|SILC1|chr2:5969330-5974217|+",2,0.976167120788,TRUE
"ENST00000668005.1|SILC1|chr2:5969330-5974223|+",2,0.976612971009079,TRUE
"ENST00000669975.1|SILC1|chr2:5969936-5970347|+",2,0.812185392676753,TRUE
"ENST00000625018.1|SILC1|chr2:5970959-5974250|+",2,0.990306354002943,TRUE
"ENST00000391666.3|SILC1|chr2:5970973-5974241|+",2,0.989450586595561,TRUE
"ENST00000669858.1|GRASLND|chr2:6912301-6914350|-",2,0.979687917106146,TRUE
"ENST00000668478.1|GRASLND|chr2:6912303-6914350|-",2,0.979453618524563,TRUE
"ENST00000320892.11|RNF144A|chr2:7039629-7044179|+",2,0.997158952104504,TRUE
"ENST00000234091.8|ID2|chr2:8683685-8684453|+",2,0.991587013803968,TRUE
"ENST00000396290.2|ID2|chr2:8683685-8684461|+",2,0.991559443616738,TRUE
"ENST00000689369.1|KIDINS220|chr2:8721146-8725667|-",2,0.976862192343897,TRUE
"ENST00000693597.1|KIDINS220|chr2:8721218-8725599|-",2,0.971108160140508,TRUE
"ENST00000690467.1|KIDINS220|chr2:8746510-8750335|-",2,0.974641792516938,TRUE
"ENST00000693249.1|KIDINS220|chr2:8791020-8791224|-",2,0.982275075278813,TRUE
"ENST00000305997.8|MBOAT2|chr2:8852690-8858904|-",2,0.979885398685561,TRUE
"ENST00000315273.4|ASAP2|chr2:9403253-9403475|+",2,0.997248530483848,TRUE
"ENST00000281419.8|ASAP2|chr2:9403253-9403475|+",2,0.997248530483848,TRUE
"ENST00000484590.1|ASAP2|chr2:9403253-9403475|+",2,0.997248530483848,TRUE
"ENST00000482918.5|IAH1|chr2:9488147-9488444|+",2,0.734925539498605,FALSE
"ENST00000492223.5|IAH1|chr2:9488147-9488457|+",2,0.808703598146408,TRUE
"ENST00000351760.11|IAH1|chr2:9488147-9488462|+",2,0.897098647495963,TRUE
"ENST00000310823.8|ADAM17|chr2:9489742-9490518|-",2,0.992625628224313,TRUE
"ENST00000648548.1|ADAM17|chr2:9489742-9490518|-",2,0.992625628224313,TRUE
"ENST00000649227.1|ADAM17|chr2:9489742-9490518|-",2,0.992625628224313,TRUE
"ENST00000648857.1|ADAM17|chr2:9489742-9490518|-",2,0.992625628224313,TRUE
"ENST00000647979.1|ADAM17|chr2:9489742-9490518|-",2,0.992625628224313,TRUE
"ENST00000647610.1|ADAM17|chr2:9489811-9490518|-",2,0.986489586186441,TRUE
"ENST00000650116.1|ADAM17|chr2:9489857-9490518|-",2,0.993428794156376,TRUE
"ENST00000497403.5|GRHL1|chr2:9964235-9966401|+",2,0.999053654827444,TRUE
"ENST00000658220.1|ENSG00000145063|chr2:11127355-11128886|-",2,0.9998021874677,TRUE
"ENST00000660479.1|ENSG00000145063|chr2:11127360-11128886|-",2,0.999943747721481,TRUE
"ENST00000590207.2|ENSG00000145063|chr2:11127385-11128886|-",2,0.999886098832198,TRUE
"ENST00000315872.11|ROCK2|chr2:11179759-11183440|-",2,0.986151911861455,TRUE
"ENST00000428221.5|E2F6|chr2:11444375-11446523|-",2,0.974134805975449,TRUE
"ENST00000471343.5|E2F6|chr2:11446197-11446523|-",2,0.993339641148022,TRUE
"ENST00000468775.1|E2F6|chr2:11451350-11451806|-",2,0.998643188814855,TRUE
"ENST00000381486.7|GREB1|chr2:11640291-11642788|+",2,0.982485792562429,TRUE
"ENST00000234142.9|GREB1|chr2:11640291-11642786|+",2,0.982630734917029,TRUE
"ENST00000306928.6|NTSR2|chr2:11658178-11658722|-",2,0.997923795390282,TRUE
"ENST00000425416.6|LPIN1|chr2:11824632-11827405|+",2,0.973827536751792,TRUE
"ENST00000256720.6|LPIN1|chr2:11824632-11827409|+",2,0.974513325167152,TRUE
"ENST00000404113.6|LPIN1|chr2:11824632-11826530|+",2,0.987784903608241,TRUE
"ENST00000475922.1|LPIN1|chr2:11824632-11826513|+",2,0.989707955944685,TRUE
"ENST00000483034.1|TRIB2|chr2:12717252-12717750|+",2,0.990281505399131,TRUE
"ENST00000497769.2|LRATD1|chr2:14649316-14650814|+",2,0.99984277361381,TRUE
"ENST00000417461.5|NBAS|chr2:15166914-15167323|-",2,0.998953502231998,TRUE
"ENST00000433283.5|NBAS|chr2:15166916-15167323|-",2,0.998079135185069,TRUE
"ENST00000485694.1|NBAS|chr2:15166917-15167323|-",2,0.998841671179063,TRUE
"ENST00000445063.5|WDR35|chr2:19913242-19913708|-",2,0.999437714297336,TRUE
"ENST00000338086.9|PUM2|chr2:20248691-20251716|-",2,0.977289190226886,TRUE
"ENST00000361078.7|PUM2|chr2:20248737-20251716|-",2,0.978232540475672,TRUE
"ENST00000440577.5|PUM2|chr2:20249864-20251716|-",2,0.98450635940084,TRUE
"ENST00000304031.8|HS1BP3|chr2:20617818-20619245|-",2,0.980041664986497,TRUE
"ENST00000486442.6|KLHL29|chr2:23706481-23708606|+",2,0.99104706843576,TRUE
"ENST00000471654.1|KLHL29|chr2:23706481-23708611|+",2,0.991208554781566,TRUE
"ENST00000446425.2|UBXN2A|chr2:23999672-24000820|+",2,0.988768968968662,TRUE
"ENST00000309033.5|UBXN2A|chr2:23999672-24004909|+",2,0.983575217598747,TRUE
"ENST00000233468.5|SF3B6|chr2:24067586-24067851|-",2,0.971805343673355,TRUE
"ENST00000613899.4|FAM228B|chr2:24169356-24169638|+",2,0.997334774847106,TRUE
"ENST00000611917.1|FAM228B|chr2:24169356-24169640|+",2,0.997958087383337,TRUE
"ENST00000611138.1|FAM228B|chr2:24169356-24169637|+",2,0.993627572865132,TRUE
"ENST00000427234.5|ITSN2|chr2:24203282-24203783|-",2,0.979987328671383,TRUE
"ENST00000407230.5|NCOA1|chr2:24768224-24768543|+",2,0.98677054717746,TRUE
"ENST00000380809.7|DNAJC27|chr2:24947359-24947748|-",2,0.988901866772711,TRUE
"ENST00000403714.8|EFR3B|chr2:25154235-25159135|+",2,0.995405521405859,TRUE
"ENST00000380746.8|DNMT3A|chr2:25232976-25234420|-",2,0.975456512809011,TRUE
"ENST00000380756.7|DNMT3A|chr2:25232977-25234420|-",2,0.975296058380851,TRUE
"ENST00000683393.1|DNMT3A|chr2:25233015-25234420|-",2,0.977573541295149,TRUE
"ENST00000402667.1|DNMT3A|chr2:25234197-25234420|-",2,0.999760002768008,TRUE
"ENST00000435504.9|ASXL2|chr2:25733753-25744476|-",2,0.977868860661699,TRUE
"ENST00000495146.5|RAB10|chr2:26134938-26135347|+",2,0.9808634297843,TRUE
"ENST00000401533.7|GAREM2|chr2:26187231-26189663|+",2,0.970236249041453,TRUE
"ENST00000260585.12|SELENOI|chr2:26389005-26395885|+",2,0.9950375794373,TRUE
"ENST00000429494.5|SLC35F6|chr2:26778042-26781140|+",2,0.988823693330659,TRUE
"ENST00000344420.10|SLC35F6|chr2:26778042-26781231|+",2,0.982896083030272,TRUE
"ENST00000414029.1|SLC35F6|chr2:26778042-26781147|+",2,0.988459961539003,TRUE
"ENST00000233121.7|MAPRE3|chr2:27026280-27027219|+",2,0.981209366961383,TRUE
"ENST00000405074.7|MAPRE3|chr2:27026280-27027196|+",2,0.980998710113455,TRUE
"ENST00000434544.1|TMEM214|chr2:27040711-27040999|+",2,0.997900542218058,TRUE
"ENST00000469445.1|TMEM214|chr2:27040711-27041033|+",2,0.996748704960424,TRUE
"ENST00000477136.5|AGBL5|chr2:27056623-27056996|+",2,0.990027971817993,TRUE
"ENST00000442731.1|SLC5A6|chr2:27207570-27207790|-",2,0.973398580324227,TRUE
"ENST00000482990.1|SLC30A3|chr2:27253847-27256520|-",2,0.748559582716775,FALSE
"ENST00000359541.6|GTF3C2|chr2:27325849-27326893|-",2,0.999327590258416,TRUE
"ENST00000457098.5|GTF3C2|chr2:27325854-27326218|-",2,0.985320038298632,TRUE
"ENST00000264720.8|GTF3C2|chr2:27325854-27326893|-",2,0.999110581488423,TRUE
"ENST00000495298.1|GTF3C2|chr2:27326392-27326893|-",2,0.999061377065806,TRUE
"ENST00000347454.9|EIF2B4|chr2:27364352-27364599|-",2,0.646849515656767,FALSE
"ENST00000416524.2|IFT172|chr2:27472012-27472362|-",2,0.991451167228772,TRUE
"ENST00000675728.1|IFT172|chr2:27472066-27472362|-",2,0.989832563964736,TRUE
"ENST00000613517.5|SLC4A1AP|chr2:27694634-27695366|+",2,0.925577052335218,TRUE
"ENST00000379666.7|MRPL33|chr2:27779433-27779734|+",2,0.999747600475166,TRUE
"ENST00000296102.8|MRPL33|chr2:27779433-27779733|+",2,0.999136207487113,TRUE
"ENST00000483992.5|MRPL33|chr2:27779433-27779731|+",2,0.999310459916291,TRUE
"ENST00000476552.1|MRPL33|chr2:27779433-27779697|+",2,0.999855486963766,TRUE
"ENST00000407426.8|WDR43|chr2:28946600-28948219|+",2,0.99207236947959,TRUE
"ENST00000320081.10|CLIP4|chr2:29181572-29183808|+",2,0.99011192048949,TRUE
"ENST00000690063.1|CLIP4|chr2:29181572-29183805|+",2,0.990930000425837,TRUE
"ENST00000688724.1|CLIP4|chr2:29181572-29183798|+",2,0.989798081998614,TRUE
"ENST00000691341.1|CLIP4|chr2:29181572-29183783|+",2,0.990507898300863,TRUE
"ENST00000687450.1|CLIP4|chr2:29181572-29183791|+",2,0.988879708573666,TRUE
"ENST00000690615.1|CLIP4|chr2:29181572-29183793|+",2,0.990260142354839,TRUE
"ENST00000691129.1|CLIP4|chr2:29181572-29183790|+",2,0.989665675008358,TRUE
"ENST00000687889.1|CLIP4|chr2:29181572-29183068|+",2,0.970503563068912,TRUE
"ENST00000495673.1|YPEL5|chr2:30158619-30159138|+",2,0.996429879359647,TRUE
"ENST00000379509.8|LCLAT1|chr2:30640117-30644225|+",2,0.978423398097134,TRUE
"ENST00000315285.9|SPAST|chr2:32154374-32157637|+",2,0.988833636480243,TRUE
"ENST00000642999.1|SPAST|chr2:32154374-32157482|+",2,0.989101733105893,TRUE
"ENST00000644954.1|SPAST|chr2:32154374-32157611|+",2,0.988064443683342,TRUE
"ENST00000647133.1|SPAST|chr2:32154374-32155716|+",2,0.983016791333818,TRUE
"ENST00000357055.7|SLC30A6|chr2:32220213-32224112|+",2,0.987180462549287,TRUE
"ENST00000379343.6|SLC30A6|chr2:32220213-32221524|+",2,0.999962272316062,TRUE
"ENST00000454324.5|SLC30A6|chr2:32220213-32221666|+",2,0.99998665345557,TRUE
"ENST00000449777.5|SLC30A6|chr2:32220213-32221740|+",2,0.999985661402475,TRUE
"ENST00000282587.9|SLC30A6|chr2:32220213-32224379|+",2,0.986547630657619,TRUE
"ENST00000406369.2|SLC30A6|chr2:32220213-32224099|+",2,0.987630176700622,TRUE
"ENST00000437765.1|YIPF4|chr2:32305489-32305866|+",2,0.709462712365214,FALSE
"ENST00000404816.7|LTBP1|chr2:33398364-33399509|+",2,0.789123401315895,FALSE
"ENST00000418533.6|LTBP1|chr2:33398364-33399506|+",2,0.787785835677089,FALSE
"ENST00000402934.5|LTBP1|chr2:33398364-33399357|+",2,0.64968651962153,FALSE
"ENST00000407925.5|LTBP1|chr2:33398364-33399363|+",2,0.648436981615323,FALSE
"ENST00000687030.1|FAM98A|chr2:33583062-33585444|-",2,0.979986842268392,TRUE
"ENST00000689713.1|FAM98A|chr2:33583686-33584897|-",2,0.987050666934245,TRUE
"ENST00000280527.7|CRIM1|chr2:36548525-36551135|+",2,0.985266732488627,TRUE
"ENST00000475815.5|FEZ2|chr2:36552258-36553179|-",2,0.99980985157939,TRUE
"ENST00000305852.11|FEZ2|chr2:36552263-36553179|-",2,0.999030485871587,TRUE
"ENST00000624376.1|ENSG00000279519|chr2:36839922-36842539|-",2,0.983499883495804,TRUE
"ENST00000402297.6|CEBPZOS|chr2:37201903-37204743|+",2,0.915444935401653,TRUE
"ENST00000406711.5|CEBPZOS|chr2:37203250-37203495|+",2,0.976743778246469,TRUE
"ENST00000397226.2|CEBPZOS|chr2:37201903-37202692|+",2,0.924842669885433,TRUE
"ENST00000002125.9|NDUFAF7|chr2:37248135-37249160|+",2,0.982425335838249,TRUE
"ENST00000440353.5|RMDN2|chr2:37997416-37998363|+",2,0.99832964774974,TRUE
"ENST00000610745.5|CYP1B1|chr2:38067509-38071310|-",2,0.990443605933432,TRUE
"ENST00000494864.1|CYP1B1|chr2:38070066-38071310|-",2,0.858207488602664,TRUE
"ENST00000614273.1|CYP1B1|chr2:38070482-38071310|-",2,0.999998055915856,TRUE
"ENST00000492443.1|CYP1B1|chr2:38070987-38071310|-",2,0.995284976437683,TRUE
"ENST00000449105.8|HNRNPLL|chr2:38561969-38564237|-",2,0.979434183915932,TRUE
"ENST00000409636.5|HNRNPLL|chr2:38561978-38564237|-",2,0.979505795504019,TRUE
"ENST00000272249.7|HNRNPLL|chr2:38563508-38564237|-",2,0.979444802989713,TRUE
"ENST00000409011.5|GEMIN6|chr2:38781517-38781965|+",2,0.980355021775204,TRUE
"ENST00000409566.1|GEMIN6|chr2:38781517-38781947|+",2,0.989576588212612,TRUE
"ENST00000644631.4|MORN2|chr2:38882413-38882709|+",2,0.958270093215757,TRUE
"ENST00000688043.1|SOS1|chr2:39010950-39013563|-",2,0.999055425830535,TRUE
"ENST00000472480.2|SOS1|chr2:39019938-39023225|-",2,0.997158832622687,TRUE
"ENST00000263881.8|MAP4K3|chr2:39249266-39250705|-",2,0.992354737148152,TRUE
"ENST00000437545.5|MAP4K3|chr2:39249278-39250705|-",2,0.992051775648623,TRUE
"ENST00000341681.9|MAP4K3|chr2:39249283-39250705|-",2,0.991506098075424,TRUE
"ENST00000659562.1|MAP4K3-DT|chr2:39599366-39601410|+",2,0.977407046860928,TRUE
"ENST00000451547.2|MAP4K3-DT|chr2:39599366-39601503|+",2,0.977118728792869,TRUE
"ENST00000658048.1|MAP4K3-DT|chr2:39599366-39601487|+",2,0.977490533374035,TRUE
"ENST00000449569.6|MAP4K3-DT|chr2:39599366-39601315|+",2,0.973903161380231,TRUE
"ENST00000658057.1|MAP4K3-DT|chr2:39599366-39601330|+",2,0.975630753254681,TRUE
"ENST00000662313.1|MAP4K3-DT|chr2:39599366-39601492|+",2,0.977827672408631,TRUE
"ENST00000482239.5|TMEM178A|chr2:39717010-39717450|+",2,0.956027946270883,TRUE
"ENST00000530522.1|THUMPD2|chr2:39736610-39737059|-",2,0.981198213672441,TRUE
"ENST00000530095.1|THUMPD2|chr2:39736683-39737059|-",2,0.983152435911311,TRUE
"ENST00000406785.6|SLC8A1|chr2:40105422-40115629|-",2,0.973405974620459,TRUE
"ENST00000407929.6|SLC8A1|chr2:40114731-40115629|-",2,0.936229633001328,TRUE
"ENST00000403092.5|SLC8A1|chr2:40115031-40115629|-",2,0.99500201465345,TRUE
"ENST00000405901.7|SLC8A1|chr2:40115045-40115629|-",2,0.995483353394173,TRUE
"ENST00000402441.5|SLC8A1|chr2:40115113-40115629|-",2,0.994149807985888,TRUE
"ENST00000405269.5|SLC8A1|chr2:40115250-40115629|-",2,0.877968964998906,TRUE
"ENST00000406391.2|SLC8A1|chr2:40115253-40115629|-",2,0.877264074601537,TRUE
"ENST00000455476.5|SLC8A1|chr2:40430020-40430304|-",2,0.984932157625839,TRUE
"ENST00000417271.1|SLC8A1|chr2:40430061-40430304|-",2,0.998925456646403,TRUE
"ENST00000294964.6|PKDCC|chr2:42057603-42058517|+",2,0.986266068105408,TRUE
"ENST00000480099.1|PKDCC|chr2:42057603-42058186|+",2,0.991819748880317,TRUE
"ENST00000480320.1|EML4|chr2:42288227-42289913|+",2,0.981054281188735,TRUE
"ENST00000234301.3|COX7A2L|chr2:42349338-42351359|-",2,0.99999521397097,TRUE
"ENST00000409019.5|MTA3|chr2:42753374-42754060|+",2,0.83422995873945,TRUE
"ENST00000403856.1|THADA|chr2:43562218-43566821|-",2,0.938231313968012,TRUE
"ENST00000378587.3|DYNC2LI1|chr2:43805154-43805555|+",2,0.824647251684395,TRUE
"ENST00000682154.1|LRPPRC|chr2:43887747-43888656|-",2,0.997447514519561,TRUE
"ENST00000683623.1|LRPPRC|chr2:43887748-43888656|-",2,0.997292772662538,TRUE
"ENST00000682696.1|LRPPRC|chr2:43887749-43888656|-",2,0.997292772662538,TRUE
"ENST00000683125.1|LRPPRC|chr2:43887753-43888656|-",2,0.997403560901067,TRUE
"ENST00000683994.1|LRPPRC|chr2:43887754-43888656|-",2,0.997403560901067,TRUE
"ENST00000683080.1|LRPPRC|chr2:43887757-43888656|-",2,0.998087672145159,TRUE
"ENST00000681993.1|LRPPRC|chr2:43887759-43888656|-",2,0.998178982777583,TRUE
"ENST00000682585.1|LRPPRC|chr2:43887762-43888656|-",2,0.998237307368466,TRUE
"ENST00000682607.1|LRPPRC|chr2:43887763-43888656|-",2,0.997929915266786,TRUE
"ENST00000683590.1|LRPPRC|chr2:43887764-43888656|-",2,0.997929915266786,TRUE
"ENST00000684306.1|LRPPRC|chr2:43887766-43888656|-",2,0.997785184057069,TRUE
"ENST00000683409.1|LRPPRC|chr2:43887769-43888656|-",2,0.998060455914801,TRUE
"ENST00000684418.1|LRPPRC|chr2:43887784-43888656|-",2,0.998752125185788,TRUE
"ENST00000682353.1|LRPPRC|chr2:43887833-43888656|-",2,0.999639585092858,TRUE
"ENST00000682779.1|LRPPRC|chr2:43888034-43888656|-",2,0.970600360142687,TRUE
"ENST00000684433.1|LRPPRC|chr2:43888113-43888656|-",2,0.975369535124273,TRUE
"ENST00000682885.1|LRPPRC|chr2:43888269-43888656|-",2,0.997162292991685,TRUE
"ENST00000419884.6|LRPPRC|chr2:43888273-43888656|-",2,0.996988863224239,TRUE
"ENST00000684743.1|LRPPRC|chr2:43888275-43888656|-",2,0.996603562678482,TRUE
"ENST00000463456.5|LRPPRC|chr2:43888279-43888656|-",2,0.996624879338766,TRUE
"ENST00000683346.1|LRPPRC|chr2:43888285-43888656|-",2,0.996868293007223,TRUE
"ENST00000682303.1|LRPPRC|chr2:43888293-43888656|-",2,0.997665512387705,TRUE
"ENST00000683329.1|LRPPRC|chr2:43888298-43888656|-",2,0.99844353943448,TRUE
"ENST00000683096.1|LRPPRC|chr2:43888380-43888656|-",2,0.99589077659014,TRUE
"ENST00000282412.9|PPM1B|chr2:44230413-44231472|+",2,0.999746995279679,TRUE
"ENST00000378551.6|PPM1B|chr2:44232316-44234646|+",2,0.983396521524125,TRUE
"ENST00000459690.5|PPM1B|chr2:44232316-44232721|+",2,0.973530327320849,TRUE
"ENST00000690844.1|ENSG00000289272|chr2:44228188-44229195|+",2,0.976097658513866,TRUE
"ENST00000409411.6|PREPL|chr2:44318762-44320199|-",2,0.990767041023383,TRUE
"ENST00000426481.5|PREPL|chr2:44317610-44318118|-",2,0.999645607078166,TRUE
"ENST00000541738.5|PREPL|chr2:44318762-44320199|-",2,0.990767041023383,TRUE
"ENST00000409957.5|PREPL|chr2:44318763-44320199|-",2,0.990733517216653,TRUE
"ENST00000409936.5|PREPL|chr2:44318766-44320199|-",2,0.99082686418972,TRUE
"ENST00000378494.8|CAMKMT|chr2:44772036-44772592|+",2,0.987515777118106,TRUE
"ENST00000319190.11|TTC7A|chr2:47073702-47076123|+",2,0.999977059094296,TRUE
"ENST00000409825.5|TTC7A|chr2:47073702-47076137|+",2,0.999887507873314,TRUE
"ENST00000651101.1|TTC7A|chr2:47073702-47076106|+",2,0.999989229452669,TRUE
"ENST00000651415.1|TTC7A|chr2:47073702-47076112|+",2,0.999989256466642,TRUE
"ENST00000272298.12|CALM2|chr2:47160084-47160804|-",2,0.999798106233183,TRUE
"ENST00000456246.1|MSH6|chr2:47798611-47798920|+",2,0.998229732263575,TRUE
"ENST00000340553.8|FOXN2|chr2:48374920-48379295|+",2,0.973566292720984,TRUE
"ENST00000294952.13|PPP1R21|chr2:48514715-48515386|+",2,0.992780092344372,TRUE
"ENST00000416913.5|PPP1R21|chr2:48514715-48515385|+",2,0.99267045529764,TRUE
"ENST00000449090.6|PPP1R21|chr2:48514715-48515391|+",2,0.996321915772323,TRUE
"ENST00000401669.7|NRXN1|chr2:49918503-49922251|-",2,0.980064552246613,TRUE
"ENST00000625672.2|NRXN1|chr2:49918505-49922251|-",2,0.979786479385861,TRUE
"ENST00000636345.1|NRXN1|chr2:49918896-49922251|-",2,0.98200626472687,TRUE
"ENST00000634764.1|NRXN1|chr2:49918899-49922251|-",2,0.981621578872606,TRUE
"ENST00000634431.1|NRXN1|chr2:49918902-49922251|-",2,0.981960726852627,TRUE
"ENST00000635519.1|NRXN1|chr2:49919069-49922251|-",2,0.976833546568732,TRUE
"ENST00000635164.1|NRXN1|chr2:49920090-49922251|-",2,0.980920165309228,TRUE
"ENST00000412315.5|NRXN1|chr2:49920348-49922251|-",2,0.999463756240533,TRUE
"ENST00000404971.5|NRXN1|chr2:49920350-49922251|-",2,0.999639904318197,TRUE
"ENST00000634412.1|NRXN1|chr2:49920364-49922251|-",2,0.999770235233968,TRUE
"ENST00000342183.9|NRXN1|chr2:49920763-49922251|-",2,0.993492301402685,TRUE
"ENST00000378262.7|NRXN1|chr2:49921238-49922251|-",2,0.998898257801293,TRUE
"ENST00000401710.5|NRXN1|chr2:49921307-49922251|-",2,0.998143712852785,TRUE
"ENST00000637906.1|NRXN1|chr2:49921586-49922251|-",2,0.972443531454497,TRUE
"ENST00000636298.1|NRXN1|chr2:50174651-50175215|-",2,0.964911978333501,TRUE
"ENST00000628761.1|NRXN1|chr2:50619645-50619968|-",2,0.980535040476952,TRUE
"ENST00000635310.1|NRXN1|chr2:51028374-51029194|-",2,0.973147240497201,TRUE
"ENST00000263634.8|ASB3|chr2:53669980-53670690|-",2,0.979752656186175,TRUE
"ENST00000688096.1|ERLEC1|chr2:53817898-53818795|+",2,0.936692869075427,TRUE
"ENST00000692971.1|ERLEC1|chr2:53817898-53818672|+",2,0.855342206428671,TRUE
"ENST00000693288.1|ERLEC1|chr2:53817898-53818802|+",2,0.938535847403295,TRUE
"ENST00000185150.9|ERLEC1|chr2:53817898-53818796|+",2,0.936692869075427,TRUE
"ENST00000378239.5|ERLEC1|chr2:53817898-53818819|+",2,0.941029849711248,TRUE
"ENST00000394705.3|GPR75|chr2:53852912-53854865|-",2,0.999524528764346,TRUE
"ENST00000404125.6|PSME4|chr2:53864069-53865573|-",2,0.982366436169316,TRUE
"ENST00000389993.7|PSME4|chr2:53864434-53865573|-",2,0.997130005194462,TRUE
"ENST00000488687.5|PSME4|chr2:53864870-53866223|-",2,0.999730812233238,TRUE
"ENST00000607452.6|ACYP2|chr2:54304688-54305300|+",2,0.999447688056097,TRUE
"ENST00000494922.6|ACYP2|chr2:54304688-54305251|+",2,0.99996515668024,TRUE
"ENST00000333896.5|SPTBN1|chr2:54659936-54661011|+",2,0.997695797704165,TRUE
"ENST00000496323.1|SPTBN1|chr2:54659936-54660290|+",2,0.999915991620326,TRUE
"ENST00000673912.1|EML6|chr2:54970071-54972018|+",2,0.971807329043242,TRUE
"ENST00000356458.8|EML6|chr2:54970071-54972025|+",2,0.971525081179703,TRUE
"ENST00000493997.1|EML6|chr2:54879547-54882878|+",2,0.811626008018416,TRUE
"ENST00000490828.5|EML6|chr2:54970071-54971318|+",2,0.977723220663984,TRUE
"ENST00000488611.1|EML6|chr2:54970071-54970332|+",2,0.980560465366488,TRUE
"ENST00000478196.6|RPS27A|chr2:55234831-55235184|+",2,0.989041708116979,TRUE
"ENST00000494756.1|RPS27A|chr2:55233363-55233718|+",2,0.994164485008347,TRUE
"ENST00000263629.9|MTIF2|chr2:55236595-55236820|-",2,0.995841061644595,TRUE
"ENST00000599475.1|ENSG00000240401|chr2:55339503-55340310|+",2,0.997916908471355,TRUE
"ENST00000626053.2|ENSG00000240401|chr2:55339503-55339798|+",2,0.985973919147935,TRUE
"ENST00000630025.2|ENSG00000240401|chr2:55339503-55340227|+",2,0.996174472081821,TRUE
"ENST00000608103.5|ENSG00000240401|chr2:55339503-55339742|+",2,0.985248344084246,TRUE
"ENST00000626036.2|ENSG00000240401|chr2:55339503-55339763|+",2,0.970302593595338,TRUE
"ENST00000599352.5|ENSG00000240401|chr2:55339503-55339941|+",2,0.999245665674088,TRUE
"ENST00000600219.5|ENSG00000240401|chr2:55339503-55340168|+",2,0.998917473318229,TRUE
"ENST00000629859.2|ENSG00000240401|chr2:55339503-55339714|+",2,0.981972191646772,TRUE
"ENST00000625264.2|ENSG00000240401|chr2:55339503-55339789|+",2,0.97440163352136,TRUE
"ENST00000625679.2|ENSG00000240401|chr2:55339503-55340308|+",2,0.997893700998104,TRUE
"ENST00000670067.1|ENSG00000240401|chr2:55339503-55340094|+",2,0.999850915913393,TRUE
"ENST00000336838.10|CCDC88A|chr2:55287842-55291164|-",2,0.983017902507197,TRUE
"ENST00000643413.1|CCDC88A|chr2:55287848-55291164|-",2,0.983567850418462,TRUE
"ENST00000643375.1|CCDC88A|chr2:55287849-55291164|-",2,0.983744212876552,TRUE
